,PLAYER,Pos,GP,G,A,PTS,PS,EV,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CAP HIT,exchange cap
0,Sidney Crosby,C,80,36,68,104,13.5,25,11,0,5,41,27,0,259,13.9,1758,21:58,28.0,47,991.0,896.0,52.5,8700000,10488919.0
1,Ryan Getzlaf,C,77,31,56,87,11.2,26,5,0,7,38,18,0,204,15.2,1639,21:17,87.0,110,692.0,719.0,49.0,8250000,9911547.0
2,Claude Giroux,C,82,28,58,86,10.2,21,7,0,7,28,30,0,223,12.6,1676,20:26,46.0,90,931.0,829.0,52.9,3750000,4137830.0
3,Tyler Seguin,C,80,37,47,84,11.6,26,11,0,8,33,14,0,294,12.6,1548,19:21,24.0,47,280.0,395.0,41.5,5750000,6703926.0
4,Corey Perry,RW,81,43,39,82,12.3,35,8,0,9,29,10,0,280,15.4,1578,19:29,28.0,81,9.0,16.0,36.0,8625000,10392690.0
5,Taylor Hall,LW,75,27,53,80,9.0,20,7,0,1,42,10,1,250,10.8,1501,20:01,41.0,54,37.0,44.0,45.7,6000000,7024688.0
6,Phil Kessel,RW,82,37,43,80,10.3,29,8,0,6,31,12,0,305,12.1,1695,20:40,30.0,25,2.0,12.0,14.3,5400000,6254860.0
7,Nicklas Bäckström,C,82,18,61,79,7.2,11,6,1,1,23,38,0,196,9.2,1624,19:48,54.0,89,714.0,701.0,50.5,6700000,7922822.0
8,Jamie Benn,C,81,34,45,79,10.9,28,5,1,3,29,14,2,279,12.2,1551,19:09,59.0,116,402.0,359.0,52.8,5250000,6062402.0
9,Alex Ovechkin,LW,78,51,28,79,10.2,27,24,0,10,12,15,1,386,13.2,1603,20:33,22.0,204,2.0,1.0,66.7,9538462,11564706.0
10,Joe Pavelski,C,82,41,38,79,11.5,24,16,1,3,22,15,1,225,18.2,1628,19:51,68.0,47,675.0,531.0,56.0,4000000,4458592.0
11,Patrick Sharp,LW,82,34,44,78,10.0,24,10,0,3,29,15,0,313,10.9,1549,18:53,27.0,55,83.0,69.0,54.6,5900000,6896384.0
12,Joe Thornton,C,82,11,65,76,7.9,9,2,0,3,47,17,1,122,9.0,1552,18:56,34.0,54,617.0,482.0,56.1,7000000,8307737.0
13,Erik Karlsson,D,82,20,54,74,10.4,15,5,0,1,28,26,0,257,7.8,2220,27:04,101.0,122,0.0,0.0,,6500000,7666213.0
14,Evgeni Malkin,C,60,23,49,72,9.1,16,7,0,3,26,23,0,191,12.0,1204,20:04,18.0,27,303.0,318.0,48.8,8700000,10488919.0
15,Matt Duchene,C,71,23,47,70,8.1,18,5,0,6,35,12,0,217,10.6,1313,18:30,44.0,53,532.0,526.0,50.3,3500000,3817068.0
16,Patrick Marleau,LW,82,33,37,70,8.6,20,11,2,4,25,12,0,285,11.6,1683,20:31,29.0,85,163.0,145.0,52.9,6900000,8179432.0
17,Patrick Kane,RW,69,29,40,69,8.6,19,10,0,6,25,15,0,227,12.8,1353,19:37,15.0,16,4.0,4.0,50.0,6300000,7409603.0
18,Kyle Okposo,RW,71,27,42,69,7.9,22,5,0,4,32,10,0,195,13.8,1451,20:26,35.0,43,97.0,107.0,47.5,2800000,2918934.0
19,Blake Wheeler,RW,82,28,41,69,8.3,20,8,0,4,30,11,0,225,12.4,1532,18:41,68.0,150,15.0,25.0,37.5,5600000,6511469.0
20,Chris Kunitz,LW,78,35,33,68,10.1,22,13,0,8,24,9,0,218,16.1,1494,19:09,25.0,157,3.0,1.0,75.0,3725000,4105754.0
21,Jonathan Toews,C,76,28,40,68,8.7,20,5,3,5,28,10,2,193,14.5,1555,20:28,20.0,29,884.0,660.0,57.3,6300000,7409603.0
22,Thomas Vanek,LW,78,27,41,68,8.6,19,8,0,4,31,10,0,248,10.9,1509,19:21,17.0,30,20.0,26.0,43.5,7142857,8491029.0
23,Jaromír Jágr,RW,82,24,43,67,8.7,19,5,0,6,31,12,0,231,10.4,1571,19:10,9.0,4,0.0,2.0,0.0,2000000,1892496.0
24,Jason Spezza,C,75,23,43,66,6.4,14,9,0,5,30,13,0,223,10.3,1366,18:13,26.0,17,775.0,661.0,54.0,7000000,8307737.0
25,John Tavares,C,59,24,42,66,7.7,16,8,0,4,25,17,0,188,12.8,1253,21:15,19.0,23,554.0,575.0,49.1,5500000,6383164.0
26,Jordan Eberle,RW,80,28,37,65,7.5,20,7,1,4,24,13,0,200,14.0,1564,19:33,40.0,51,8.0,13.0,38.1,6000000,7024688.0
27,Gabriel Landeskog,LW,81,26,39,65,8.1,21,5,0,4,34,5,0,222,11.7,1513,18:41,52.0,176,13.0,5.0,72.2,925000,513219.0
28,Bryan Little,RW,82,23,41,64,7.2,13,8,2,1,32,7,2,170,13.5,1640,20:00,38.0,84,785.0,868.0,47.5,4700000,5356726.0
29,Ryan O'Reilly,C,80,28,36,64,7.1,19,9,0,6,23,13,0,201,13.9,1586,19:49,43.0,22,192.0,179.0,51.8,5000000,5741640.0
30,Ryan Johansen,C,82,33,30,63,8.6,26,7,0,5,17,13,0,237,13.9,1447,17:39,37.0,114,682.0,611.0,52.7,870000,442651.0
31,Nathan MacKinnon,C,82,24,39,63,7.7,16,8,0,5,30,9,0,241,10.0,1422,17:21,45.0,57,194.0,258.0,42.9,925000,513219.0
32,Patrice Bergeron,C,80,30,32,62,9.2,22,7,1,7,25,4,3,243,12.3,1439,17:59,57.0,52,1015.0,717.0,58.6,5000000,5741640.0
33,Alexander Steen,LW,68,33,29,62,9.1,25,7,1,9,17,10,2,211,15.6,1379,20:17,28.0,43,265.0,276.0,49.0,3362500,3640649.0
34,Duncan Keith,D,79,6,55,61,10.0,3,3,0,3,36,18,1,198,3.0,1947,24:39,89.0,36,0.0,0.0,,5538462,6432513.0
35,James Neal,LW,59,27,34,61,8.7,16,11,0,4,19,15,0,238,11.3,1089,18:27,23.0,58,5.0,13.0,27.8,5000000,5741640.0
36,Eric Staal,C,79,21,40,61,6.4,18,1,2,0,27,11,2,230,9.1,1603,20:17,28.0,67,754.0,676.0,52.7,8250000,9911547.0
37,T.J. Oshie,RW,79,21,39,60,7.4,14,5,2,5,28,10,1,152,13.8,1500,18:59,54.0,77,28.0,38.0,42.4,4175000,4683125.0
38,Max Pacioretty,LW,73,39,21,60,9.6,28,10,1,11,14,7,0,270,14.4,1350,18:29,33.0,69,6.0,4.0,60.0,4500000,5100116.0
39,Jason Pominville,RW,82,30,30,60,7.6,23,7,0,5,20,10,0,226,13.3,1524,18:35,31.0,23,87.0,72.0,54.7,5300000,6126555.0
40,Wayne Simmonds,RW,82,29,31,60,7.5,14,15,0,4,22,9,0,209,13.9,1375,16:46,35.0,132,1.0,1.0,50.0,3975000,4426516.0
41,Paul Stastny,C,71,25,35,60,7.3,21,4,0,4,23,11,1,150,16.7,1306,18:24,46.0,54,655.0,555.0,54.1,6600000,7794517.0
42,Milan Lucic,LW,80,24,35,59,7.9,21,3,0,5,26,9,0,153,15.7,1390,17:23,22.0,240,61.0,70.0,46.6,6000000,7024688.0
43,Mats Zuccarello,LW,77,19,40,59,7.3,14,4,1,4,27,13,0,170,11.2,1320,17:08,41.0,116,3.0,5.0,37.5,1150000,801905.0
44,Valtteri Filppula,C,75,25,33,58,6.8,19,6,0,2,19,14,0,131,19.1,1499,19:59,33.0,33,693.0,633.0,52.3,5000000,5741640.0
45,Frans Nielsen,C,80,25,33,58,6.3,18,5,2,0,17,15,1,167,15.0,1467,18:20,47.0,39,534.0,550.0,49.3,2750000,2854782.0
46,Kyle Turris,C,82,26,32,58,7.5,18,6,2,5,23,8,1,215,12.1,1536,18:44,33.0,45,724.0,705.0,50.7,3500000,3817068.0
47,David Backes,C,74,27,30,57,7.6,17,10,0,5,24,6,0,165,16.4,1447,19:33,56.0,273,621.0,580.0,51.7,4500000,5100116.0
48,Jussi Jokinen,LW,81,21,36,57,7.1,15,6,0,4,21,15,0,172,12.2,1272,15:42,31.0,34,160.0,139.0,53.5,3000000,3175544.0
49,David Perron,LW,78,28,29,57,6.5,19,8,1,2,24,5,0,220,12.7,1492,19:08,20.0,116,13.0,26.0,33.3,3812500,4218020.0
50,Derek Stepan,C,82,17,40,57,6.6,12,5,0,2,24,13,3,199,8.5,1481,18:03,46.0,30,683.0,829.0,45.2,3075000,3271772.0
51,Dustin Byfuglien,D,78,20,36,56,8.3,12,8,0,1,18,18,0,256,7.8,1801,23:05,80.0,213,0.0,2.0,0.0,5200000,5998250.0
52,Ryan Nugent-Hopkins,C,80,19,37,56,5.4,13,6,0,4,23,14,0,178,10.7,1632,20:24,35.0,72,543.0,737.0,42.4,925000,513219.0
53,Zach Parise,LW,67,29,27,56,7.6,14,14,1,5,21,6,0,245,11.8,1369,20:26,45.0,70,10.0,14.0,41.7,7538462,8998609.0
54,Jaden Schwartz,LW,80,25,31,56,7.9,17,5,3,1,26,5,0,188,13.3,1402,17:32,32.0,54,44.0,34.0,56.4,830000,391329.0
55,Shea Weber,D,79,23,33,56,10.8,11,12,0,4,19,14,0,195,11.8,2125,26:54,173.0,169,0.0,0.0,,7857143,9407492.0
56,Victor Hedman,D,75,13,42,55,9.0,10,3,0,2,25,11,6,170,7.6,1683,22:26,101.0,86,0.0,0.0,,4000000,4458592.0
57,Clarke MacArthur,LW,79,24,31,55,6.8,15,8,1,5,22,7,2,159,15.1,1393,17:38,20.0,108,15.0,17.0,46.9,3250000,3496306.0
58,Logan Couture,C,65,23,31,54,7.3,17,4,2,6,20,8,2,233,9.9,1231,18:56,68.0,16,479.0,471.0,50.4,2875000,3015163.0
59,Mikko Koivu,C,65,11,43,54,5.0,9,2,0,4,25,16,2,147,7.5,1361,20:56,32.0,33,719.0,592.0,54.8,6750000,7986975.0
60,Andrew Ladd,LW,78,23,31,54,6.2,19,4,0,2,21,8,2,189,12.2,1539,19:44,42.0,154,24.0,38.0,38.7,4400000,4971811.0
61,Jeff Skinner,LW,71,33,21,54,7.6,22,11,0,6,12,9,0,274,12.0,1221,17:12,8.0,22,23.0,28.0,45.1,5725000,6671850.0
62,Patric Hörnqvist,RW,76,22,31,53,6.3,15,7,0,6,21,10,0,248,8.9,1281,16:52,34.0,77,0.0,6.0,0.0,4250000,4779354.0
63,Brad Marchand,LW,82,25,28,53,7.8,19,1,5,5,27,1,0,149,16.8,1308,15:57,23.0,73,6.0,17.0,26.1,4500000,5100116.0
64,P.K. Subban,D,82,10,43,53,9.3,6,4,0,1,24,19,0,204,4.9,2019,24:37,125.0,135,0.0,0.0,,2763889,2872602.0
65,Keith Yandle,D,82,8,45,53,6.8,5,3,0,2,17,28,0,241,3.3,1980,24:09,105.0,22,0.0,0.0,,5250000,6062402.0
66,David Desharnais,C,79,16,36,52,6.1,13,3,0,2,24,12,0,96,16.7,1359,17:12,35.0,23,611.0,591.0,50.8,3500000,3817068.0
67,Scott Hartnell,LW,78,20,32,52,6.3,11,9,0,3,21,11,0,207,9.7,1317,16:53,39.0,155,4.0,14.0,22.2,4750000,5420878.0
68,Craig Smith,C,79,24,28,52,7.0,17,7,0,4,25,3,0,215,11.2,1296,16:24,21.0,54,3.0,16.0,15.8,2000000,1892496.0
69,David Legwand,C,83,14,37,51,4.2,8,6,0,4,24,13,0,146,9.6,1409,16:59,38.0,49,585.0,571.0,50.6,4500000,5100116.0
70,Matt Moulson,LW,75,23,28,51,6.5,14,9,0,5,18,10,0,176,13.1,1348,17:58,43.0,46,2.0,7.0,22.2,3133333,3346616.0
71,Alex Pietrangelo,D,81,8,43,51,10.4,6,2,0,1,26,16,1,164,4.9,2054,25:22,164.0,24,0.0,0.0,,6500000,7666213.0
72,Brad Richards,C,82,20,31,51,5.4,15,5,0,2,17,14,0,259,7.7,1531,18:40,43.0,24,512.0,517.0,49.8,6666666,7880053.0
73,Reilly Smith,RW,82,20,31,51,6.9,14,6,0,3,23,8,0,146,13.7,1206,14:42,14.0,63,0.0,2.0,0.0,900000,481143.0
74,Radim Vrbata,RW,80,20,31,51,5.2,10,10,0,2,20,11,0,263,7.6,1437,17:57,27.0,68,17.0,26.0,39.5,3000000,3175544.0
75,James Wisniewski,D,75,7,44,51,8.3,4,3,0,1,19,25,0,166,4.2,1697,22:37,73.0,100,0.0,0.0,,5500000,6383164.0
76,Jeff Carter,C,72,27,23,50,7.0,18,8,1,5,17,6,0,256,10.5,1365,18:57,29.0,68,336.0,308.0,52.2,5272727,6091562.0
77,Brandon Dubinsky,C,76,16,34,50,5.3,10,4,2,2,26,6,2,189,8.5,1427,18:47,37.0,234,578.0,512.0,53.0,4200000,4715202.0
