,PLAYER,Pos,GP,G,A,PTS,PS,EV,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CAP HIT,exchange cap
776,Mark Friedman,D,1,0,0,0,-0.1,0,0,0,0,0,0,0,1,0.0,13,12:33,0,1,0,0,,749167,102909.0
777,Dylan Gambrell,C,8,0,0,0,-0.1,0,0,0,0,0,0,0,6,0.0,69,8:38,1,13,20,19,51.3,925000,285377.0
778,Cameron Gaunce,D,2,0,0,0,0.2,0,0,0,0,0,0,0,2,0.0,31,15:40,1,4,0,0,,650000,0.0
779,Brandon Gignac,C,1,0,0,0,-0.1,0,0,0,0,0,0,0,1,0.0,9,9:04,1,0,0,0,,714166,66587.0
780,Dennis Gilbert,D,1,0,0,0,0.0,0,0,0,0,0,0,0,0,,13,12:46,1,6,0,0,,925000,285377.0
781,John Gilmour,D,5,0,0,0,-0.2,0,0,0,0,0,0,0,9,0.0,80,16:05,13,3,0,0,,650000,0.0
782,Stephen Gionta,C,5,0,0,0,-0.2,0,0,0,0,0,0,0,4,0.0,44,8:47,2,14,20,17,54.1,650000,0.0
783,Cody Goloubef,D,5,0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,54,10:49,5,13,0,0,,650000,0.0
784,Tyrell Goulbourne,LW,2,0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,15,7:25,0,6,0,0,,715000,67452.0
785,Anthony Greco,RW,1,0,0,0,-0.1,0,0,0,0,0,0,0,2,0.0,10,9:30,0,0,0,0,,667500,18160.0
786,Eric Gryba,D,10,0,0,0,0.1,0,0,0,0,0,0,0,11,0.0,153,15:18,16,21,0,0,,700000,51886.0
787,Joel Hanley,D,16,0,0,0,0.4,0,0,0,0,0,0,0,9,0.0,219,13:42,16,16,0,0,,650000,0.0
788,Joe Hicketts,D,11,0,0,0,-0.5,0,0,0,0,0,0,0,16,0.0,204,18:35,27,17,0,0,,636111,-14413.0
789,Jakub Jeřábek,D,1,0,0,0,-0.2,0,0,0,0,0,0,0,1,0.0,8,7:52,1,0,0,0,,1000000,363207.0
790,Brady Keeper,D,1,0,0,0,0.1,0,0,0,0,0,0,0,1,0.0,13,12:40,1,2,0,0,,925000,285377.0
791,Justin Kloos,C,1,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,7,7:04,0,2,0,0,,792500,147877.0
792,Ryan Kuffner,LW,10,0,0,0,-0.3,0,0,0,0,0,0,0,8,0.0,109,10:56,5,4,0,2,0.0,925000,285377.0
793,Janne Kuokkanen,C,7,0,0,0,-0.2,0,0,0,0,0,0,0,6,0.0,76,10:55,3,0,0,0,,811666,167766.0
794,Nick Lappin,RW,11,0,0,0,-0.4,0,0,0,0,0,0,0,11,0.0,151,13:41,3,16,5,1,83.3,700000,51886.0
795,Curtis Lazar,C,1,0,0,0,0.0,0,0,0,0,0,0,0,0,,5,4:48,1,0,3,1,75.0,950000,311320.0
796,Mark Letestu,C,2,0,0,0,-0.1,0,0,0,0,0,0,0,1,0.0,19,9:20,0,3,5,1,83.3,750000,103773.0
797,Ryan Lindgren,D,5,0,0,0,-0.4,0,0,0,0,0,0,0,8,0.0,73,14:35,9,11,0,0,,925000,285377.0
798,Anton Lindholm,D,2,0,0,0,-0.1,0,0,0,0,0,0,0,0,,14,7:11,1,1,0,0,,717500,70047.0
799,Blake Lizotte,C,1,0,0,0,-0.1,0,0,0,0,0,0,0,1,0.0,11,11:12,1,0,4,4,50.0,925000,285377.0
800,Ryan Lomberg,LW,4,0,0,0,-0.1,0,0,0,0,0,0,0,1,0.0,28,6:59,0,12,0,0,,710000,62264.0
801,Derek MacKenzie,C,1,0,0,0,0.0,0,0,0,0,0,0,0,0,,3,2:43,0,0,2,1,66.7,1375000,752358.0
802,Brad Malone,C,16,0,0,0,-0.2,0,0,0,0,0,0,0,13,0.0,143,8:57,5,35,32,40,44.4,650000,0.0
803,Maxim Mamin,C,7,0,0,0,-0.2,0,0,0,0,0,0,0,8,0.0,51,7:21,1,10,0,1,0.0,757500,111556.0
804,Cooper Marody,C,6,0,0,0,-0.1,0,0,0,0,0,0,0,6,0.0,41,6:55,0,0,9,17,34.6,925000,285377.0
805,Dylan McIlrath,D,7,0,0,0,0.3,0,0,0,0,0,0,0,6,0.0,106,15:11,7,19,0,0,,650000,0.0
806,Dakota Mermis,D,1,0,0,0,0.1,0,0,0,0,0,0,0,0,,11,11:20,0,0,0,0,,700000,51886.0
807,Marc Methot,D,9,0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,152,16:56,10,15,0,0,,4900000,4410377.0
808,Samuel Morin,D,5,0,0,0,-0.2,0,0,0,0,0,0,0,5,0.0,62,12:22,7,9,0,0,,700000,51886.0
809,Jacob Nilsson,C,2,0,0,0,-0.1,0,0,0,0,0,0,0,0,,16,7:52,1,1,3,5,37.5,925000,285377.0
810,Nelson Nogier,D,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,10,10:06,1,0,0,0,,713333,65722.0
811,Logan O'Connor,RW,5,0,0,0,-0.1,0,0,0,0,0,0,0,1,0.0,34,6:49,1,4,0,3,0.0,925000,285377.0
812,Danny O'Regan,C,1,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,12,11:56,0,0,1,0,100.0,874125,232582.0
813,Anthony Peluso,RW,4,0,0,0,-0.1,0,0,0,0,0,0,0,1,0.0,16,4:07,0,4,0,0,,650000,0.0
814,Rem Pitlick,C,1,0,0,0,0.0,0,0,0,0,0,0,0,0,,10,9:43,0,0,0,0,,925000,285377.0
815,Nate Prosser,D,15,0,0,0,0.3,0,0,0,0,0,0,0,10,0.0,153,10:13,13,17,0,0,,650000,0.0
816,Brogan Rafferty,D,2,0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,27,13:21,2,0,0,0,,5133750,4652948.0
817,Sheldon Rempal,RW,7,0,0,0,-0.1,0,0,0,0,0,0,0,3,0.0,61,8:44,1,0,0,0,,925000,285377.0
818,Anthony Richard,C,1,0,0,0,-0.1,0,0,0,0,0,0,0,0,,7,7:22,1,0,0,0,,688333,39779.0
819,Eric Robinson,LW,13,0,0,0,-0.4,0,0,0,0,0,0,0,18,0.0,154,11:50,1,24,0,0,,925000,285377.0
820,Jack Rodewald,RW,6,0,0,0,-0.1,0,0,0,0,0,0,0,2,0.0,42,7:04,3,8,0,0,,706250,58372.0
821,Kevin Roy,C,3,0,0,0,-0.1,0,0,0,0,0,0,0,2,0.0,39,13:03,2,0,0,0,,874125,232582.0
822,Nicolas Roy,C,6,0,0,0,-0.1,0,0,0,0,0,0,0,1,0.0,42,6:57,1,7,21,18,53.8,720000,72641.0
823,Patrick Russell,RW,6,0,0,0,-0.1,0,0,0,0,0,0,0,6,0.0,53,8:47,2,9,0,0,,700000,51886.0
824,Kerby Rychel,LW,2,0,0,0,-0.1,0,0,0,0,0,0,0,1,0.0,18,9:11,1,3,0,1,0.0,725000,77830.0
825,Kole Sherwood,RW,2,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,18,9:14,1,10,0,0,,694444,46121.0
826,Nikita Soshnikov,RW,5,0,0,0,-0.1,0,0,0,0,0,0,0,1,0.0,36,7:10,2,5,0,0,,800000,155660.0
827,Lee Stempniak,RW,2,0,0,0,-0.1,0,0,0,0,0,0,0,0,,16,7:49,0,2,0,0,,650000,0.0
828,Kevin Stenlund,C,4,0,0,0,-0.1,0,0,0,0,0,0,0,3,0.0,44,10:58,1,3,3,3,50.0,864167,222248.0
829,Riley Stillman,D,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,11,11:22,0,5,0,0,,773333,127987.0
830,Nico Sturm,C,2,0,0,0,0.0,0,0,0,0,0,0,0,7,0.0,26,12:47,2,3,5,12,29.4,4273500,3760235.0
831,Matt Tennyson,D,4,0,0,0,-0.2,0,0,0,0,0,0,0,4,0.0,43,10:45,2,10,0,0,,650000,0.0
832,Josh Teves,D,1,0,0,0,-0.1,0,0,0,0,0,0,0,0,,14,13:40,1,4,0,0,,1520700,903556.0
833,Chris Thorburn,RW,1,0,0,0,0.0,0,0,0,0,0,0,0,0,,2,1:52,0,1,0,0,,900000,259433.0
834,Dominic Turgeon,C,4,0,0,0,-0.2,0,0,0,0,0,0,0,2,0.0,50,12:35,3,3,8,13,38.1,686667,38050.0
835,Urho Vaakanainen,D,2,0,0,0,-0.1,0,0,0,0,0,0,0,2,0.0,18,9:06,0,0,0,0,,925000,285377.0
836,Colton White,D,3,0,0,0,-0.1,0,0,0,0,0,0,0,1,0.0,43,14:14,2,2,0,0,,728333,81288.0
